lineage,version_b,field,class_id,class
lineage_01480,34,ParentImage,1,process / file / registry content
lineage_01480,35,Image,1,process / file / registry content
lineage_03697,2,ParentImage,1,process / file / registry content
lineage_03697,2,ParentImage,1,process / file / registry content
lineage_03697,3,ParentImage,1,process / file / registry content
lineage_03697,4,ParentImage,1,process / file / registry content
lineage_03697,5,ParentImage,1,process / file / registry content
lineage_03697,6,ParentImage,1,process / file / registry content
lineage_03697,6,ParentImage,1,process / file / registry content
lineage_03697,7,CommandLine,1,process / file / registry content
lineage_03697,7,ParentImage,1,process / file / registry content
lineage_03697,8,CommandLine,1,process / file / registry content
lineage_03697,15,ParentImage,1,process / file / registry content
lineage_03697,16,Image,1,process / file / registry content
lineage_03697,16,Image,1,process / file / registry content
lineage_03697,16,CommandLine,1,process / file / registry content
lineage_03697,16,ParentImage,1,process / file / registry content
lineage_03697,16,ParentImage,1,process / file / registry content
lineage_03697,16,CommandLine,1,process / file / registry content
lineage_03697,16,CommandLine,1,process / file / registry content
lineage_03697,16,ParentImage,1,process / file / registry content
lineage_03697,16,ParentImage,1,process / file / registry content
lineage_03697,16,ParentImage,1,process / file / registry content
lineage_03697,16,ParentImage,1,process / file / registry content
lineage_03697,16,ParentImage,1,process / file / registry content
lineage_03697,16,ParentImage,1,process / file / registry content
lineage_03697,17,ParentImage,1,process / file / registry content
lineage_03697,17,ParentImage,1,process / file / registry content
lineage_02014,2,ParentImage,1,process / file / registry content
lineage_02014,2,ParentImage,1,process / file / registry content
lineage_02014,3,ParentImage,1,process / file / registry content
lineage_02014,4,Company,1,process / file / registry content
lineage_02014,4,Description,1,process / file / registry content
lineage_02014,4,Product,1,process / file / registry content
lineage_02014,7,Image,1,process / file / registry content
lineage_02014,7,Image,1,process / file / registry content
lineage_02014,7,Image,1,process / file / registry content
lineage_02014,15,ParentImage,1,process / file / registry content
lineage_02014,15,ParentImage,1,process / file / registry content
lineage_02646,6,ParentImage,1,process / file / registry content
